PUBLIC_ID	Feature_exp_PC1	Feature_exp_PC2	Feature_exp_PC3	Feature_exp_PC4	Feature_exp_PC5	Feature_exp_PC6	Feature_exp_PC7	Feature_exp_PC8	Feature_exp_PC9	Feature_exp_PC10	Feature_exp_PC11	Feature_exp_PC12	Feature_exp_PC13	Feature_exp_PC14	Feature_exp_PC15	Feature_exp_PC16	Feature_exp_PC17	Feature_exp_PC18	Feature_exp_PC19	Feature_exp_PC20	Feature_exp_PC21	Feature_exp_PC22	Feature_exp_PC23	Feature_exp_PC24	Feature_exp_PC25	Feature_exp_PC26	Feature_exp_PC27	Feature_exp_PC28	Feature_exp_PC29	Feature_exp_PC30	Feature_exp_PC31	Feature_exp_PC32	Feature_exp_PC33	Feature_exp_PC34	Feature_exp_PC35	Feature_exp_PC36	Feature_exp_PC37	Feature_exp_PC38	Feature_exp_PC39	Feature_exp_PC40	Feature_exp_PC41	Feature_exp_PC42	Feature_exp_PC43	Feature_exp_PC44	Feature_exp_PC45	Feature_exp_PC46	Feature_exp_PC47	Feature_exp_PC48	Feature_exp_PC49	Feature_exp_PC50	Feature_exp_PC51	Feature_exp_PC52	Feature_exp_PC53	Feature_exp_PC54	Feature_exp_PC55	Feature_exp_PC56	Feature_exp_PC57	Feature_exp_PC58	Feature_exp_PC59	Feature_exp_PC60	Feature_exp_PC61	Feature_exp_PC62	Feature_exp_PC63	Feature_exp_PC64
d3a84ca9f3cbd10eca7543cab3bc440adc8bd9e96cd9bb464f118e961eab6e19	-4.2652639149536995	0.7592508161732816	0.2642080682075192	-8.238977026983338	2.2083544883909845	-9.000196663619676	0.6353121735837952	4.379203501871532	-5.449420650092508	-0.7364853743308544	-7.753401587191972	10.521191453840562	2.180127863894776	-1.2138579874671045	-4.24744166513545	1.451603069127601	-3.1906622783880003	-0.9333015958034823	-5.4281419951344265	-1.9988994695970366	-1.8662359734069414	-0.5761619494390151	-1.458253611691183	1.8311197486667385	-1.2408990986032684	1.4699824818690699	5.690451693238304	-1.1989118910559577	0.33878164219139484	-3.051529974021693	0.33985858707270145	-4.189963403548679	-2.89511498332334	2.805673086492935	-5.75392741441641	-1.5305714639159884	-1.865031341226239	-2.5117761083832226	-5.1576051882558405	0.11267089877067604	0.9285206304378084	-0.003990376291981512	0.37144114904045544	2.8191201088565903	-3.5587798307946197	2.175755853093956	-0.41489510878725877	-4.1014895169740075	-4.643742853925721	4.000662003580511	-1.612733925356983	-1.4676069058804146	-2.2746777152990507	2.221132700752213	0.14955029756115668	4.286062985377175	-1.9306168535217036	2.4801848569564715	1.9910135627434826	2.1275267262650983	-1.502888502961915	0.9421918770528459	0.567150144703997	1.168011010648129
1369d2c52d404e6b2acb25231150e4189b0b0ec17713da647a8c665643832c30	16.52795243140328	-9.96686753398673	1.5286923388778784	-20.881252284819396	0.044431269203069945	-10.09929221069256	11.830604273057524	-7.786014744058103	-10.398113300365473	1.633062738467868	11.002435965243372	6.001919364570537	-6.08305057878657	2.162377406173385	-10.53807221398981	2.8282706046575745	0.586274422281172	-6.707451754041843	2.2095466421633336	-6.569197117008608	-3.5869309973991363	-2.1786840339630453	8.272643876709468	-4.767818219797217	-4.993580430709239	-3.053842933193617	2.571395630985248	-2.071764438140319	12.622986272267761	7.579856649556479	0.970518315647014	-3.294054286318172	-6.701721036549333	2.8380229968316604	-2.4351840314281343	5.765047745815364	2.62300361012074	-0.14342527560301122	-4.331923384247626	-2.419285452913139	2.6733576064315256	0.786471472242062	1.534863913366359	-0.32858761248557977	-0.003247323045350914	4.193174202809674	-1.1881528547912006	-1.1006606262434704	0.2014629736987077	0.6287600432774516	-0.9342725776636973	-2.8287785252894175	0.9241829834182422	2.800824857394394	-3.0877323175202616	-1.1492520044108154	3.757065074399753	-1.0150149083031836	5.150118827082389	1.1257979439458694	1.6787793707892897	-2.36208711937204	-1.0637569478455977	2.0233613639955483
281fc6fbd869978d62e96202d2758993229114145e16f2d0d56fdd6ab3b91df9	12.572457096950771	-6.316852529126326	0.16742243197356155	-12.818225745930512	-4.3115019458332	0.16913279299047268	-4.852168970495089	-7.2815448942717405	3.6200201631496007	6.12210293970736	12.000103941928053	7.53535719670973	4.831067291915629	2.727259200626645	-13.28586921122627	2.3481041951885993	-4.150821761426233	-1.076924115367826	3.2031988998956074	1.9813211775211155	-8.416237581017146	-5.357016372622029	-0.4383143321414922	3.558595846962957	2.852054885175951	-0.5937845007375366	3.483147543856361	-2.6894019159037676	-2.463255333456911	-2.172834081052925	2.8203819820941	-1.3109028463134518	-2.7759109008763017	5.252317767718106	-4.400367838578816	-2.722492448818655	-5.106690729866925	-1.3347827100885121	-2.4752480397918086	-2.8202361021074442	0.667538925125259	1.3348578416191317	-0.6734963730258023	-0.0077794286314998295	-0.6989285917230486	5.0570513471999075	-0.7618563939260903	-1.6627321182724846	-4.0596649424318185	-2.974671948866674	-2.2153691540335414	0.44909471984412486	-0.15177689435583375	-3.916868413980643	2.1734760116177716	5.2209642836295425	3.6636493069869136	-1.9606351589000264	-2.1060298387671077	-0.5360193973601017	-0.49400518370232205	2.2508633692770643	-0.3901433934787306	-1.6627120664691106
454f1737faa6b54c363e9d706d29e9456b0afd216adb9e50d9bb414c8bf307e8	19.245789588012297	-7.842479959406035	-0.15580506524980509	-5.884069163723844	-10.715399891216158	1.567565393970165	-0.2157080052702227	-0.37393476852666324	-6.706532152577665	4.299753088765505	4.166058579755564	9.220587036674473	-3.3130303835909674	0.26616139605179967	2.626622524335768	5.135414057701356	0.5221519567142711	-2.611135812415813	0.19791645344284525	4.678054613629616	-2.987624215702092	1.9962932444342458	1.0560411071469602	2.162707547091994	0.9800299102969023	-0.5445109047727845	0.739160571106531	-6.5029087395815175	1.450927203785691	-2.211268992240501	3.838880162551439	-0.6674983631137827	0.5604746017703568	0.912237867512093	-1.2181039811124283	-0.7577141914444114	1.7441396724772704	-0.2411515174074239	-1.070681858868375	1.5456040454841662	7.092479296048063	1.594870191106061	-0.3631983312073066	-3.431998541688277	-2.544328448104024	4.21456792328291	-4.464662764832339	-4.613511483939435	2.4508582758752944	-1.6516557594026668	2.4661369295551308	-1.8255180240538036	-2.8227999329431164	3.0054198149472287	2.4328877972693492	-4.034403015557282	0.5018157842981381	1.8727434600927255	-0.8150967966778842	-0.07458769232280904	-1.4332140893260854	1.5283275690426639	-0.3440772556673686	-0.947409441348688
92edc1ad3e041d15c128219b41379d418fc027fc95c32cebb9cb466ee521f998	-96.62011940504854	52.61982625967832	-7.693748056123921	-18.031774159708128	-9.323747326332803	2.117359303780537	10.889594300185053	-21.1590144798817	4.751405929300624	11.713447891267048	-19.61341019090489	19.996761467767534	-4.76164855484374	9.850844197531574	4.661826245398841	9.20013137021672	1.3228052277391422	2.4030908107554128	-0.8511044970515851	9.804981575259852	-11.919193336422332	-11.201361648411591	-2.0781922114416753	-9.711416946828887	-16.793393914059283	-26.98198949552839	16.457220367157852	-8.264717519496829	9.952722887446145	7.797658774332721	-1.2127396558277503	-5.872249014139906	4.405553636305589	-4.453329484218568	-0.6391956298999415	-4.448421244813131	14.012711888701329	8.030300203704032	2.195855479588798	-2.5259449614343783	6.572623697282916	7.735890407996183	8.357209302374198	13.853773010223211	-0.6922106983474392	6.847100178255303	2.9075317579477553	1.6410112674318373	-9.87270097318819	13.329689103421646	8.221636098968423	0.4512596508435647	-0.0200115466654589	12.560642748318884	-14.53478231503028	10.404776730002276	4.076385023252129	-0.34528865058845515	-1.2088223693777786	0.6903743860379281	-1.9139275901951656	-9.695964232313184	5.415041359173552	15.212903977360416
05bfb03e3ddf8fe35b855364b834b3a67028196e0562386eda12de77ab417934	-10.224305747562461	2.6887736316388278	-1.6635548040431871	-4.35492865699095	-5.357407423622066	6.365789448363696	8.974608315615647	-4.266689572513935	-11.608580125601026	-3.9723745706555285	0.6880257254384627	12.649629212085504	-4.961840828427354	0.5100182210654012	0.42405347599853127	1.3537375190643433	2.0503642214694646	-2.8294939117927207	-2.6059870746215825	-2.3991018481837587	-3.058049063817105	0.5926394883720032	5.552365676350297	-5.116529030598661	-3.1746643881968932	-1.424125239516603	6.444118739482473	-3.822592688742065	3.1667066713743233	0.9741298721063689	5.783669694486726	1.6293505772318335	0.11621903739049388	1.1808616355778596	-8.336629571296555	-2.2519349493810665	3.2995137485757735	-0.10718141689074834	-0.45080109348629716	-3.5134276720555224	4.539745379490583	6.85322895559606	-0.3138576015949317	-3.609514355354021	-4.12655659632338	-0.638693475870697	-0.7251602184185937	-1.404729800504454	1.9518967661341398	2.4856930981410086	-3.7416202526704425	1.8179060741415212	0.8247370126345674	2.152903429174522	1.9519097799870728	2.3642251941027093	0.4990815299874569	0.4678227241994559	0.8342910851619436	1.4626330975408965	-6.261384296392291	-1.2691946967975252	3.239542157515153	3.620408131310619
ed22c046acda1d368712d88176258b3575b073288af7bba03dbc382f26faccd1	21.654962796008277	-10.392552910626677	1.4158621348992948	-11.228467689557569	-0.6182636245978763	5.486142717915502	5.930062407829837	-4.490869912025132	15.737038103573902	-8.674773574018081	0.5634758730821066	3.863772474067189	0.8933408319791543	-1.1973703279073558	5.512738504535706	3.3544185800595554	-0.45171127604569583	-0.1212147585976795	4.717152105412872	0.6104870004059606	2.5420033364142167	-1.4723365478771366	4.013071234579031	1.8309070022591438	2.6392607357447524	-0.4987938548741164	-4.217063001253832	-0.01255238179176299	-1.0101292815161411	-0.6509985641338698	3.179199642313426	-1.6923478520748354	0.687116581930376	-3.556333804472005	-1.670958248629332	4.885795046707631	3.4011690099257073	0.3257643357673601	0.02669353795377738	-1.3638418611660756	3.1869654402982235	0.8060780112214565	3.062631625812566	3.175866038733968	0.24946644943509444	2.229208612273801	-4.5867504105472685	1.884426582834135	-1.5929938127682144	-3.3554336812852465	2.7732157890458153	0.37063975103647717	-1.763163807688442	0.6556966454660195	-4.100651582548656	-0.5854310657992838	3.644714267147398	0.8434745848821104	-1.2321238829421564	1.7184199971399314	-1.4544970206969905	1.4462749577138225	-0.0785178164941085	1.2339098819772425
e8b8f14697a6c8eb512141b67f35b8734ac2a06a6455f3c819bc11c089757f50	-1.9916718916820528	-0.49850869999986713	-0.6815763695588157	-14.93116804265457	0.3186379634362986	13.226193869083541	6.772396991921035	-9.384478608181494	13.163494407428558	-5.959653529247483	-2.1039249504853084	5.290041909884775	-2.5758882848707643	-2.4118811981936403	1.3288384471297185	7.656548628400083	1.595661374699472	-2.4054693275142895	0.12127630240548726	3.5324224801927873	-4.193059982194685	-4.727682880554258	4.797118801863289	-1.7397972712195493	1.4344318170605768	7.266289499219179	0.06225275511108208	-3.0596932714546967	-0.14199775681291127	-3.3151896165773955	2.1870555300163117	-3.5974313668413	0.5766168391184203	2.354889723148564	-5.942476023919699	-1.384656804172705	-3.226146793619967	0.6774323005197367	-3.047587162538794	-1.3451884477130225	3.6596749912502733	8.101267242026154	-3.5094876102726436	-4.5455159437387405	1.9622305540841345	-0.2657273300488625	-2.36570735671991	7.358763445644457	-2.607721796763693	1.264341141347697	4.158715683732613	1.5445818912773794	0.3695207395973763	2.162473570605096	-0.3850546438188487	5.050516375037971	4.0165557045145714	-2.314961302492814	1.3567771361401428	0.6767811386141238	-4.981365189434411	-1.4786740142651666	-1.8550817764493672	3.0860233085358844
2c66b02c123312b2fd932151755a77931bed81938a46cff52a96f26b590e643b	8.369914176366152	-5.749677226788261	0.13401365757117434	-14.23143080466405	-4.745819485711042	3.4773446343671814	11.468556052603507	-6.3472780973898955	13.543914829903567	-3.3218787187787253	0.3169849679837071	5.8999350400877395	0.009441254299775714	2.4525640007316927	5.66100157859393	6.859035203128945	2.813677689007722	-4.362763023582579	4.541625545312925	-2.3629975988136716	-3.3202238384195484	2.542432083324625	2.5175945793319543	1.6794556126264126	-7.804619671353988	3.296339702233654	-3.99124747449197	-7.348636188180347	1.3132763031134385	-4.4109939803744425	5.675528371836554	0.5744460132050211	-1.1618875017849584	-0.3532628649816658	3.4626776969635293	1.9685315055823338	-2.8951392858648015	-4.035938146856103	-3.687521436990054	0.3435272227352345	5.481512886683234	1.7118262075433202	0.48460092882910466	0.78906148336974	3.253378499866961	1.183168038450067	-3.5526015006522096	-0.30286436471988054	-5.986804492952832	2.9443655845286685	3.910108761565137	0.34563840522333455	1.2776427001312642	0.1686285820189235	2.7301576070276514	-0.07039424665191923	1.4203651465308287	-2.0124030669639312	0.4359907812524648	0.8147674141814418	-3.6315871208619983	1.5892793944092962	3.887896103087888	-0.6297001643129962
f2bdcdb55ef3a7a89ed3c2b0a340719c458df9e00b496f5b420d854c177e196a	-0.6175734637422252	-2.8626309570975117	2.1276857245652816	8.194440260801553	-2.5044130312363713	-12.18020381708955	-8.486024384714362	1.5916775745099185	-12.366822629526096	1.4126835939316598	0.2776628020200924	0.7568921004857119	-7.583889918004979	-3.4467719000483665	-2.471331330318377	-1.303203063105408	4.0635622175504995	0.6018769421986425	-3.3479509499557967	-3.191934719209649	2.5766426469556567	5.381627799779726	-7.049431222506443	0.3222361844158712	-3.7808933217952116	-0.7341557175141364	0.3577403950068144	-2.670714925883257	-1.7723131151584797	-2.681574969880529	-1.2196469856547725	2.3326356600808404	1.9682702703785888	1.4132991749092771	-4.69083846062251	1.7470741192085448	4.081962945999413	-0.24880907185002243	0.43969023497912385	-1.6938841144548737	2.686950458531537	2.3768136488371643	3.1797636046310878	-0.32713106485499166	-0.3518107381990765	-1.9878277559612436	1.0462218980073623	4.137783764785442	-0.5963923448338244	2.1824376624139963	1.5044712760063215	-3.769404612399319	6.271363666934921	-0.3773508157041714	4.149621422032997	2.2702274182158972	1.0916040403254108	-1.6695113853601642	-4.207739339972377	1.537523657312466	-2.7310212680979316	-1.9603587775137168	-0.8810208881980515	0.4573496300850144
